,Postal Code,Latitude,Longitude
0,728630,1.41061985570233,103.746901719507
1,728635,1.40921715884912,103.76354242
2,728640,1.43349725874703,103.746150890873
3,728641,1.4343971065912,103.74689792804
4,728642,1.43557479233736,103.744874080874
5,728643,1.43601050063212,103.744593950997
6,728644,1.43287475399238,103.746548906488
7,728645,1.43385730020475,103.745884568764
8,728646,1.43548760414331,103.745955082707
9,728647,1.43492901516155,103.746246295735
10,728648,1.4333639156739,103.74787317369
11,728649,1.43655192151964,103.745564032296
12,728650,1.41103060893885,103.758162469457
13,728651,1.41049360444867,103.758064609876
14,728652,1.40969393759909,103.756910810773
15,728653,1.4084395628187,103.756886442511
16,728654,1.40965563239098,103.75829391449
17,728655,1.431855441158,103.75036243283
18,728656,1.43331358298178,103.751268158788
19,728657,1.43342031925708,103.748993994772
20,728658,1.43532276582608,103.751782024581
21,728660,1.43431002255772,103.750557515876
22,728661,1.43230685376091,103.749784587135
23,728662,1.43239594629957,103.749250001847
24,728663,1.43400948173685,103.75138454739
25,728664,1.4106578962908,103.756790433679
26,728665,1.43516901596508,103.744974887264
27,728666,1.43506762538563,103.745042369877
28,728667,1.43496983400793,103.745107210815
29,728668,1.43487203852204,103.745172054468
30,728669,1.43477425124599,103.745236901106
31,728670,1.43467646396779,103.745301750731
32,728671,1.43457867285485,103.74536659491
33,728672,1.43448088475092,103.745431445067
34,728673,1.43438308487366,103.745496280804
35,728674,1.43428529649123,103.74556112551
36,728675,1.43418750427412,103.745625966131
37,728676,1.43408552023406,103.745693836561
38,728677,1.4363093659799,103.74626279198
39,728678,1.43276968080389,103.751002891326
40,728679,1.43264263886694,103.747235810045
41,728680,1.43359972842399,103.747356431454
42,728681,1.40250808548881,103.764746715557
43,728682,1.41005986015211,103.745519445643
44,728683,1.41085325059014,103.744573664265
45,728684,1.40840284555621,103.74444236577
46,728685,1.40947571609289,103.74454633806
47,728686,1.40894853041477,103.744538053829
48,728687,1.41048216302684,103.744423174379
49,728688,1.4089169979634,103.745648208892
50,728689,1.40943603717328,103.745622226768
51,728696,1.41002717210661,103.7444509995
52,728697,1.40800275027634,103.757475552887
53,728770,1.40780158100407,103.748590088729
54,728771,1.40733528969684,103.74861651349
55,728772,1.40629590138074,103.747538448195
56,728773,1.40724775104774,103.750683603833
57,728774,1.40686464590788,103.751668673675
