,Postal Code,Latitude,Longitude
0,410101,1.32515983382087,103.910888819332
1,410102,1.32557930714658,103.91065754789
2,410103,1.32585546338587,103.910598910975
3,410104,1.32563496745023,103.909815198327
4,410105,1.32564831471452,103.91011217937
5,410106,1.32508845931345,103.91000876961
6,410107,1.32495459884083,103.910175149612
7,410108,1.32456370966495,103.91013096847
8,410109,1.32458076244969,103.910697531082
9,410110,1.323653452481,103.910853623161
10,410111,1.32405877835385,103.911303762731
11,410112,1.32366483444584,103.911619239714
12,410113,1.32345184052589,103.911904886504
13,410114,1.32313486125334,103.91204571131
14,410115,1.32297309915876,103.911228144346
15,410116,1.32278533070059,103.911863013412
16,410633,1.33038893767295,103.905220931674
17,410634,1.33016740105574,103.904849291949
18,410635,1.33068372884462,103.904877008786
19,410636,1.3310525697305,103.904387017176
20,410637,1.33106690592689,103.903932625793
21,410638,1.33144530032841,103.904434816269
22,410639,1.33166324925224,103.904625609758
23,410640,1.33210132151895,103.904953194958
24,410641,1.33175277099147,103.90523702529
25,410642,1.33127359772764,103.905592578253
26,410643,1.33091027626006,103.905857348536
27,410644,1.33069532832257,103.90562160069
28,410645,1.33167117872807,103.906537912581
29,410646,1.33127394793618,103.906171497468
30,410647,1.33170961948351,103.905702136908
31,410648,1.33231453771743,103.905520202093
32,410649,1.33237199569139,103.906117409993
33,410650,1.33186797531279,103.907573919729
34,410651,1.33219242937511,103.907363530886
35,410652,1.33269651933712,103.90774299752
36,410653,1.33289023437904,103.907466873855
37,410654,1.33297827681453,103.90694508249
38,410655,1.33335887243418,103.906849069266
39,410656,1.33370804056258,103.907540967141
40,410657,1.33383104148884,103.90708968723
41,410658,1.33355240428878,103.906516943919
42,410659,1.33433246206686,103.906386015918
43,410660,1.33439330245996,103.906741799858
44,410661,1.33447671801249,103.907884878854
45,410662,1.33465458085889,103.908221555514
46,410663,1.33475931734523,103.908709087727
47,410664,1.33414870173697,103.909005592246
48,410665,1.33413500454554,103.908129947077
49,410666,1.3335654358321,103.908102521069
50,410667,1.33374545014475,103.908858611231
51,410668,1.33333628302007,103.908903033464
52,410669,1.33308726266267,103.908404750073
53,410670,1.33251871785385,103.908283298037
54,410671,1.33244991949024,103.908872180284
55,410672,1.33207912967501,103.908757101121
56,411145,1.33397068143916,103.911585363324
57,411637,1.3305542567747,103.904332844895
58,411647,1.33149222020934,103.906032983106
59,411649,1.33203293600847,103.906379156117
60,411651,1.3325145605132,103.906989989433
61,411652,1.33256961381434,103.907401262597
62,411660,1.33440545840852,103.907403339605
63,411671,1.33287443740538,103.909044955134
64,415799,1.32964868055035,103.905727572818
65,415800,1.31946227615647,103.909089445216
66,415801,1.31952634941239,103.90907745993
67,415802,1.32103410049782,103.909010594916
68,415803,1.32886897723939,103.905738784556
69,415804,1.33496735995428,103.908459338046
70,415805,1.34052632327641,103.909744142364
71,415806,1.3409693866018,103.909711777125
72,415807,1.32173871639208,103.908876804429
73,415808,1.34182083952222,103.910910066162
74,415809,1.33753730843414,103.904387096349
75,415810,1.33756011602475,103.903890544851
76,415811,1.3373084825226,103.9041949365
77,415812,1.33733862669183,103.903735075266
78,415813,1.32115957032552,103.908775984577
79,415814,1.33720463391337,103.906873570178
80,415815,1.33779419259699,103.904076851119
81,415816,1.32821242346435,103.907086070579
82,415817,1.32820278842598,103.907156329138
83,415818,1.32819412315642,103.907219622192
84,415819,1.32818448975659,103.907289884013
85,415820,1.32817581709285,103.907353177881
86,415821,1.32816617930981,103.907423430182
87,415822,1.32815752251901,103.907486728129
88,415823,1.32814788829034,103.907556994571
89,415824,1.32813921972604,103.907620280006
90,415825,1.3281295868625,103.907690537743
91,415826,1.32811748703729,103.907754423322
92,415827,1.32809370030911,103.907859598866
93,415828,1.32805553769081,103.907919452459
94,415829,1.32802111471101,103.90797346497
95,415830,1.3279829518164,103.908033318287
96,415831,1.32794852910798,103.908087331068
97,415832,1.32791036319941,103.908147194172
98,415833,1.32787593556155,103.908201203685
99,415834,1.32783778060018,103.90826105074
100,415835,1.32780329027116,103.908315192155
101,415836,1.32773662407765,103.908403664993
102,415837,1.32768033577097,103.908451891124
103,415838,1.32763362227329,103.908493981531
104,415839,1.32757934156657,103.908540705332
105,415840,1.32764481730954,103.908720076751
106,415841,1.32769911334647,103.908673418771
107,415842,1.3277479132295,103.90863159442
108,415843,1.32780179755854,103.908585342481
109,415844,1.327853527691,103.908545402453
110,415845,1.32791808991525,103.908468000263
111,415846,1.3279526130949,103.908413879519
112,415847,1.32799076149054,103.908354028384
113,415848,1.32802519132154,103.908300020231
114,415849,1.3280633498432,103.908240152503
115,415850,1.32809778459896,103.908186147338
116,415851,1.32813593517956,103.908126286677
117,415852,1.32817037020671,103.908072281237
118,415853,1.32820852105845,103.908012420573
119,415854,1.32824648174154,103.907959036153
120,415855,1.32829177315365,103.907845991127
121,415856,1.32829730314994,103.907781216808
122,415857,1.32830692451959,103.907710957434
123,415858,1.328315599656,103.907647672812
124,415859,1.32832522184332,103.907577404733
125,415860,1.32833391148443,103.907514111407
126,415861,1.32834352655058,103.907443855565
127,415862,1.3283521992169,103.907380561966
128,415863,1.32836182139653,103.907310299052
129,415864,1.32837050172389,103.907247007627
130,415865,1.32838012116239,103.907176746888
131,415866,1.32839222891143,103.90711285858
132,415867,1.32782123700311,103.906738259684
133,415868,1.3275600536589,103.906561126325
134,415869,1.32750747185627,103.906246120984
135,415870,1.32727685280046,103.906506377478
136,415871,1.32725195876109,103.906826321734
137,415872,1.32751732948177,103.906881121492
138,415873,1.32758259574568,103.907149124092
139,415874,1.33852079887584,103.906566908673
140,415875,1.33852079887585,103.906566908129
141,415876,1.32996560326371,103.907679546955
142,415877,1.32328983103264,103.909302083076
143,415878,1.33829358794015,103.902738722738
144,415879,1.3382042060273,103.902996860785
145,415880,1.3382042060273,103.902996860785
146,415881,1.33819670062459,103.903003838647
147,415882,1.33794331410983,103.90287273012
148,415883,1.33794331410983,103.90287273012
149,415884,1.33794331410983,103.90287273012
150,415885,1.33794331410983,103.90287273012
151,415886,1.33794331410983,103.90287273012
152,415887,1.32373727899931,103.908494793102
153,415888,1.3233666890363,103.909270308547
154,415889,1.32335130207978,103.909186854841
155,415890,1.32333517332176,103.909102848734
156,415891,1.32332013102125,103.909018341958
157,415892,1.32329759628512,103.908910150395
158,415893,1.32321711020025,103.909299125869
159,415894,1.32320118426162,103.909215772238
160,415895,1.32318575024184,103.909131637242
161,415896,1.32316912055707,103.909047424699
162,415897,1.32233742384248,103.908515053534
163,415898,1.32313931009132,103.908605479012
164,415899,1.31824376273926,103.911351165333
