,Postal Code,Latitude,Longitude
0,018895,1.27569689714831,103.855651805664
1,018906,1.27582919242099,103.849576388626
2,018907,1.27494969350593,103.85166524159
3,018916,1.27977737342079,103.851513251763
4,018925,1.27642735476716,103.854597776754
5,018926,1.27625146423743,103.855447156279
6,018927,1.27524127939471,103.853658960578
7,018928,1.27768139609173,103.850157273986
8,018929,1.27371430062259,103.856297710066
9,018930,1.27535833153388,103.867027808386
10,018935,1.27737235072298,103.852844801266
11,018936,1.27790635042143,103.852851669795
12,018937,1.27709866015388,103.852332928496
13,018940,1.28011452963285,103.856286392833
14,018946,1.27004058407892,103.857348026655
15,018947,1.26602231000442,103.860527876808
16,018948,1.27102703612006,103.862447515736
17,018951,1.27990573489749,103.870469615929
18,018953,1.28129720045406,103.861149753349
19,018955,1.28406269868627,103.859522743863
20,018956,1.28240704314408,103.858392749523
21,018957,1.28187378851834,103.859079765146
22,018958,1.28423496027027,103.85898228297
23,018959,1.27939255646794,103.858672684837
24,018960,1.27894148629275,103.851256039975
25,018961,1.27822949964567,103.850812513482
26,018962,1.27473549954701,103.848994254645
27,018963,1.27670307917562,103.849736169355
28,018965,1.28034497999593,103.852143277672
29,018969,1.27944638178916,103.852840829581
30,018970,1.28052003280217,103.857756802082
31,018971,1.28342297945301,103.86079514091
32,018972,1.28423496027027,103.858982282698
33,018973,1.28522950090076,103.860022837872
34,018974,1.28622395876272,103.859271121589
35,018978,1.27671498507474,103.853326932298
36,018979,1.27722425616283,103.853694940241
37,018980,1.279625798918,103.854987203774
38,018981,1.28019533269189,103.854207695749
39,018982,1.27914768799407,103.85447460767
40,018983,1.27943997887765,103.853786753031
41,018984,1.27992126239604,103.854773147641
42,018985,1.28076943504219,103.852658562152
43,018986,1.28076943504219,103.852658562152
44,018987,1.28076943476846,103.852658562152
45,018988,1.27029077767613,103.863149073604
46,018989,1.28228766887488,103.852774136661
47,019396,1.28056977867553,103.868846533132
48,019397,1.27455475919137,103.863574321728
49,019959,1.27670307917562,103.849736169355
50,019960,1.27670307917562,103.849736169355
