,Postal Code,Latitude,Longitude
0,670101,1.37916431633637,103.767439286222
1,670102,1.37910762831305,103.768153816778
2,670103,1.37867070821171,103.768538440957
3,670104,1.37880399486152,103.76796875654
4,670105,1.37831242120574,103.767763308976
5,670106,1.3779019997366,103.767412279054
6,670107,1.37798469700849,103.766714651133
7,670108,1.37759685167022,103.767227214144
8,670109,1.37736736489734,103.767748758874
9,670110,1.3778637208368,103.768139168585
10,670111,1.37816746627422,103.768365659202
11,670112,1.37855560391305,103.768748798796
12,670113,1.37838181779224,103.769359493878
13,670114,1.37785558547628,103.769840358536
14,670115,1.37801437708806,103.76920520215
15,670116,1.37717208956785,103.768616764303
16,670117,1.37730128071547,103.767979335905
17,670118,1.37680420349222,103.768463736662
18,670119,1.37653754453637,103.769042225686
19,670120,1.37705460161227,103.769444069298
20,670121,1.37720047788648,103.769852814329
21,670122,1.37764375094845,103.769975127983
22,670123,1.37756663543382,103.770660551039
23,670124,1.37699935766576,103.771170930202
24,670125,1.37720623303834,103.770506986516
25,670126,1.37636193636024,103.769918847342
26,670127,1.37649164252574,103.769282744014
27,670128,1.37602800535195,103.769749123717
28,670129,1.37572423433689,103.7703219758
29,670130,1.37401129101616,103.771281823916
30,670131,1.37457987035667,103.770871763692
31,670132,1.37427380230521,103.770688640795
32,670133,1.37425443630172,103.769865588466
33,670134,1.3743878788765,103.769399954719
34,670135,1.37404915665664,103.768885136299
35,670136,1.37461056095475,103.768753597677
36,670137,1.37499058666436,103.769509869284
37,670138,1.37457035529603,103.769825791429
38,670139,1.3753321410961,103.769647288503
39,670140,1.37550299063609,103.768952438105
40,670141,1.37587154659066,103.768135701112
41,670142,1.37639172444397,103.767912823562
42,670143,1.37637448213033,103.76732428038
43,670144,1.37581593705491,103.767563450683
44,670145,1.37600740723183,103.766884122419
45,670146,1.3755283858155,103.766185188925
46,670147,1.37602076586396,103.765490044154
47,670148,1.37591870711085,103.766191760192
48,670149,1.37674574870271,103.766707623856
49,670150,1.37704616042499,103.766883474367
50,670151,1.37712962824254,103.766171200009
51,670152,1.3752246947281,103.765922512219
52,670153,1.37497216679058,103.765518982199
53,670154,1.37481680083006,103.765109335954
54,670155,1.37531520951441,103.765028861819
55,670163,1.37626324137774,103.764450950694
56,670164,1.37647171774719,103.764884247788
57,670165,1.37685096970547,103.765123697174
58,670166,1.37748344975701,103.765391081305
59,670167,1.37768707307101,103.765102401589
60,670168,1.37758285592609,103.764402344565
61,670170,1.37856275551968,103.766097785672
62,670171,1.37896953663304,103.766375003722
63,670172,1.37944526563634,103.766667077399
64,670173,1.37992941455809,103.766762151697
65,670174,1.38021544120199,103.766302173684
66,670175,1.37979604054277,103.765989537263
67,670176,1.37924529892586,103.765881569885
68,670177,1.38038712496611,103.76535460069
69,670178,1.38023381201566,103.764815490957
70,670179,1.37984676162569,103.765075708901
71,670180,1.37885365730573,103.764775595893
72,670181,1.37925788735519,103.762997101416
73,670182,1.37984403992366,103.763409218035
74,670183,1.37996382610558,103.763048293444
75,670184,1.37971095812868,103.762440084954
76,670185,1.37935525582195,103.762296482155
77,670201,1.37184315960331,103.775222401611
78,670202,1.37219171423657,103.77484799254
79,670203,1.37309168822619,103.775565919483
80,670204,1.37317516532605,103.774810614456
81,670205,1.37343025396585,103.773924079454
82,670206,1.37373382715048,103.774113802084
83,670207,1.37370703550109,103.774851276857
84,670208,1.3739808401432,103.775028040256
85,670209,1.37416176660147,103.775840374119
86,670210,1.37419077642517,103.776256230332
87,670211,1.37466415529251,103.77614521146
88,670212,1.37450314600347,103.775760431174
89,670213,1.37440260534692,103.775467370494
90,670214,1.37494110084207,103.774856358424
91,670215,1.37510655684523,103.774311815914
92,670216,1.37463746606325,103.774664267756
93,670217,1.37490882252027,103.773547827473
94,670218,1.37446597954509,103.773606267573
95,670219,1.37416504802935,103.772712312801
96,670220,1.37452837023545,103.772867119001
97,670221,1.37537217237782,103.773454058862
98,670222,1.37521334525041,103.774095682531
99,670223,1.37573517510314,103.773609219643
100,670224,1.37592215469112,103.773000511438
101,670225,1.37554049402626,103.772545153157
102,670226,1.3752365534347,103.772368439119
103,670227,1.37495963279539,103.771466478176
104,670228,1.3753466349656,103.770955400333
105,670229,1.37526298800703,103.771656502775
106,670230,1.3761666118542,103.772207125572
107,670231,1.37602906861135,103.772784291707
108,670232,1.37647117966901,103.772397980678
109,670233,1.3765260382011,103.77167996721
110,670234,1.37853337682238,103.771789071508
111,670235,1.37819427719912,103.771248560652
112,670236,1.37902490874965,103.771215066012
113,670237,1.37856756097104,103.770647361863
114,670238,1.37979484885351,103.770663726887
115,670239,1.38014939686036,103.771126294353
116,670240,1.37934514194061,103.771222864624
117,670241,1.37971696912364,103.771871254159
118,670242,1.38007208808669,103.771833647326
119,670243,1.3805207559387,103.771291134609
120,670244,1.38091958234255,103.771819242148
121,670245,1.3805322477834,103.772141437385
122,670246,1.38137152811663,103.773245009924
123,670248,1.38137164749459,103.774298960743
124,670249,1.3810020467136,103.774054657076
125,670250,1.38065502521671,103.773698672408
126,670251,1.38030045457366,103.774174995217
127,670252,1.37995342761393,103.774058372456
128,670253,1.37958729930597,103.774819935019
129,670254,1.37959332744982,103.773854600016
130,670255,1.37958663519485,103.773053180398
131,670256,1.37904775583142,103.772937487128
132,670257,1.37850873559017,103.773212348159
133,670258,1.37789653537861,103.773153808687
134,670259,1.37750727624619,103.77360557644
135,670260,1.37794056201072,103.773337848764
136,670270,1.37649519770575,103.774209981676
137,670271,1.37714832714712,103.774023829674
138,670272,1.37757317337748,103.774462082623
139,670273,1.37757321095782,103.775352835173
140,670274,1.37715619247431,103.774822991849
141,670275,1.37683552128544,103.774825848656
142,670276,1.37622287943252,103.775700265583
143,670277,1.37606226195911,103.775010615964
144,670401,1.38055432084398,103.768730366658
145,670402,1.38031226320182,103.768073595
146,670403,1.3811296995225,103.767749629838
147,670404,1.38063876738095,103.767550485267
148,670405,1.38125366450287,103.767257123254
149,670406,1.38185025770492,103.767573058956
150,670407,1.38144471081245,103.768305890206
151,670408,1.38180582760627,103.76886288818
152,670409,1.38233492640361,103.767677663417
153,670410,1.38249502425508,103.767319126589
154,670411,1.38310056220431,103.767566027315
155,670412,1.38289762281394,103.768275120432
156,670413,1.3823035279606,103.768801155885
157,670414,1.38273377745725,103.76905568204
158,670415,1.38335905386749,103.768931967946
159,670416,1.38319686732574,103.76845411079
160,670417,1.38394433275237,103.768093178816
161,670418,1.38431966142748,103.768865859999
162,670419,1.38394510110813,103.769613738594
163,670420,1.3846500073791,103.76951726565
164,670421,1.38439637247239,103.770045042926
165,670422,1.38501326288105,103.769678527968
166,670423,1.38539699350939,103.769211131634
167,670424,1.38573866937106,103.769173144685
168,670425,1.38585799382058,103.769495984289
169,670426,1.3862212525698,103.769484069418
170,670427,1.38637062116916,103.76981124939
171,670428,1.38671359425711,103.769773159389
172,670429,1.38683387310593,103.770094860892
173,670430,1.38664061678035,103.770534452658
