,Postal Code,Latitude,Longitude
0,078852,1.27387393481116,103.84368501577
1,078857,1.27932969154185,103.844404175442
2,078862,1.27595846441911,103.843698494444
3,078867,1.27693674900724,103.843847224885
4,078877,1.27516997523174,103.844496312645
5,078878,1.27516997577919,103.844496312645
6,078881,1.27679992796433,103.845618296201
7,078882,1.27679992796433,103.845618295657
8,078883,1.27658360696843,103.845936303594
9,078884,1.27672492702287,103.845155395387
10,078885,1.27690516008999,103.845070103739
11,078972,1.27865807726181,103.844250572525
12,078973,1.27847136624326,103.844606849988
13,078975,1.27844143979025,103.844302426339
14,078977,1.27840013580936,103.844268908684
15,078978,1.27832499007713,103.844582056641
16,078979,1.27835391084427,103.844255260533
17,078980,1.2782845089672,103.84454265711
18,078981,1.27830569746011,103.844246813511
19,078982,1.27823629991217,103.844545953167
20,078983,1.27825799020746,103.844238559046
21,078984,1.27819043042063,103.844556692758
22,078985,1.27821086656789,103.844226946037
23,078986,1.27814278940847,103.844549323819
24,078987,1.27816252016752,103.844214235899
25,078988,1.27809248415914,103.844540478621
26,078989,1.27811389893702,103.844202011226
27,078990,1.27797107737381,103.8445152089
28,078991,1.27806662119329,103.844188574121
29,078992,1.27797107737381,103.844515209444
30,078993,1.27801960760329,103.844174802223
31,078994,1.27797107737381,103.844515209444
32,078995,1.27797124095391,103.844160297091
33,078996,1.27797107737381,103.844515209444
34,078997,1.27792171230256,103.844147010921
35,078998,1.27785042770941,103.844495485451
36,078999,1.277872955852,103.844133722306
37,079000,1.2778017500758,103.844486775431
38,079001,1.27782371433632,103.844122818044
39,079002,1.27775317289921,103.844478744246
40,079003,1.27777496308707,103.844109395893
41,079004,1.27770453139757,103.844470190608
42,079005,1.27772587514164,103.844097030886
43,079006,1.27765584445311,103.844462345179
44,079007,1.27767603605346,103.844089230333
45,079008,1.27760807205462,103.844453599263
46,079009,1.27762683203445,103.844079394911
47,079010,1.27755873581361,103.844446143019
48,079011,1.27757707068842,103.844071102911
49,079012,1.27750875357029,103.844436920061
50,079013,1.2775261897716,103.8440634329
51,079014,1.27745951204516,103.844428469499
52,079015,1.2774753189739,103.844057898934
53,079016,1.27741306508682,103.844413964102
54,079017,1.27742660328251,103.844050898521
55,079018,1.27736306392388,103.844412081862
56,079019,1.27733129134499,103.844053465514
57,079020,1.27731394475786,103.844403496133
58,079021,1.27733129107126,103.844053465514
59,079022,1.27726376953532,103.844393619906
60,079024,1.27471816977998,103.843991144474
61,079025,1.27444651846065,103.843929515239
62,079026,1.27848995208578,103.844312005027
63,079027,1.2749347475094,103.843552412915
64,079117,1.27472354818903,103.846497879056
65,079118,1.27388660363944,103.846235542245
66,079119,1.2734661134853,103.845580792511
67,079120,1.27320006221557,103.84529056566
68,079121,1.27448636193999,103.847594928251
69,079122,1.27339054976164,103.846935325677
70,079212,1.27402100727909,103.848221840465
71,079215,1.27352452397632,103.849136315593
72,079305,1.278861545442,103.844942894669
73,079312,1.27865159980852,103.844896470762
74,079314,1.27827675001581,103.844847488529
75,079316,1.27799731017065,103.844792447806
76,079317,1.27794621821607,103.844783008892
77,079318,1.27789697203541,103.844775326362
78,079319,1.27784790624487,103.844767622348
79,079320,1.27779902221542,103.84475938582
80,079321,1.27774972430241,103.84475095864
81,079322,1.27770239343558,103.844742388141
82,079323,1.27765455342334,103.844734245176
83,079325,1.2775577527379,103.844717465617
84,079326,1.27750874717282,103.844708746345
85,079327,1.27745918866964,103.844699432818
86,079328,1.27740988992863,103.844692451972
87,079329,1.27736148576019,103.844682541751
88,079330,1.27731382750034,103.844675752107
89,079331,1.27724589905825,103.844663831134
90,079332,1.27564534922825,103.844768099986
91,079333,1.27588132600635,103.844264781517
92,079424,1.27283943416264,103.847411373319
93,079426,1.27347322796117,103.846647111422
94,079624,1.27426245685335,103.846025087372
95,079717,1.27461794103822,103.844319553688
96,079718,1.27464397804711,103.844741587315
97,079809,1.27581209228322,103.845376592762
98,079903,1.27588674266836,103.845923793168
99,079904,1.27452660087206,103.845777445613
100,079905,1.27405327068656,103.84466726954
101,079906,1.27409847579456,103.845671181577
102,079907,1.27318825047377,103.843693475066
103,079908,1.27368777727476,103.845060205824
104,079909,1.27508475472297,103.84624628336
105,079911,1.27387959086363,103.844426391011
106,079912,1.27536902177375,103.845646949217
107,079914,1.27481626802236,103.845177360665
108,079934,1.27901688868163,103.844695726743
109,079994,1.27318825020003,103.843693475066
