,Postal Code,Latitude,Longitude
0,150001,1.28645354030174,103.808242400418
1,150002,1.2866292132996,103.80686187976
2,150003,1.28713355463932,103.807000516738
3,150006,1.28688297261475,103.808131274161
4,150007,1.28730052130543,103.807988268738
5,150008,1.28857594666894,103.807868203047
6,150009,1.28881615319911,103.80820528928
7,150010,1.28820018880462,103.808369387433
8,150011,1.28662190407489,103.808963346663
9,150012,1.28753116542451,103.807020232395
10,150013,1.28771895880048,103.807280589371
11,150014,1.28786130507779,103.807648167533
12,150035,1.28797300869683,103.808839267852
13,150036,1.28850155447192,103.808776830683
14,150037,1.28922928913172,103.809193412567
15,150038,1.28863365915922,103.809643901495
16,150043,1.28695540244624,103.811000756246
17,150044,1.28685098221519,103.811712481804
18,150045,1.28674297484294,103.812631265734
19,150046,1.28707749551877,103.812705798881
20,150049,1.28748905001859,103.811714119673
21,150050,1.2878771583612,103.811440922662
22,150051,1.28761342640189,103.812272115642
23,150052,1.28848714024235,103.813351515007
24,150053,1.28884723459282,103.813450564855
25,150054,1.2891359518667,103.813677548743
26,150056,1.28791947586425,103.814071903643
27,150058,1.28850641953208,103.814274628012
28,150059,1.28879800625502,103.814352116968
29,150061,1.28986335040382,103.813806462827
30,150064,1.28934897171163,103.815218259723
31,150068,1.28687207033361,103.816026124534
32,150069,1.2870165287153,103.816374778847
33,150070,1.28672632735078,103.816700522264
34,150071,1.28731902477682,103.817475615252
35,150072,1.28740502686387,103.816391960711
36,150073,1.28793296437158,103.817298929577
37,150074,1.28800663744009,103.815814314947
38,150076,1.28863791310828,103.816337133161
39,150077,1.28841104993352,103.816944055775
40,150078,1.28843088346846,103.818486786844
41,150079,1.28784317298064,103.818352097299
42,150080,1.28780725542023,103.818781986583
43,150081,1.28775818263836,103.819493616875
44,150082,1.28742210332915,103.81943492781
45,150083,1.28686897459749,103.819435857134
46,150084,1.28708575062296,103.818851050403
47,150085,1.28730751501552,103.818311195307
48,150086,1.2869200622963,103.818673592235
49,150087,1.2860309003653,103.819023683302
50,150088,1.28584081223944,103.818596280876
51,150089,1.28543545058099,103.818782583669
52,150090,1.28499476957909,103.818758492626
53,150091,1.28786782741025,103.820464876931
54,150092,1.28739941701581,103.820443576405
55,150093,1.28692453254081,103.820418500703
56,150095,1.28632243846877,103.821373548401
57,150096,1.28754332229134,103.821335072268
58,150101,1.29071799751539,103.821625207737
59,150102,1.290366187147,103.82157708445
60,150103,1.28974209684545,103.821375681569
61,150104,1.2893692748935,103.821538089569
62,150105,1.29021420176947,103.822356844711
63,150106,1.28942452424589,103.822305493842
64,150107,1.29003540887116,103.818435882644
65,150108,1.29006186214168,103.818620630072
66,150109,1.28930008400699,103.818529047085
67,150115,1.28412809632853,103.814543761786
68,150116,1.28391030770326,103.814983303997
69,150117,1.28365235024006,103.815411052175
70,150118,1.28405665902905,103.821065058206
71,150119,1.28250236158611,103.816556030106
72,150120,1.28630594274136,103.804492637648
73,150121,1.28662949776774,103.804920144204
74,150122,1.2864588189976,103.804200246716
75,150123,1.28685131551792,103.804019034892
76,150124,1.28582331821306,103.803532208512
77,150125,1.28593366735427,103.802999737988
78,150126,1.28512850690882,103.802995010319
79,150127,1.28532858968794,103.803396774073
80,150128,1.28264675199072,103.823327111496
81,150129,1.28357870670139,103.823819212586
82,150130,1.28458712798457,103.824360319186
83,150131,1.28536500748036,103.824532006989
84,150133,1.28617700712,103.823756853582
85,150134,1.28627593262507,103.824211865541
86,150135,1.28680668883289,103.823323455809
87,150137,1.28639679671244,103.822868053967
88,150161,1.28391229397444,103.816006111441
89,150162,1.28383730148701,103.81746608298
90,150163,1.28366139597446,103.817072717954
91,150164,1.28340675598635,103.816756914621
92,150165,1.2829569880635,103.816934790553
93,150166,1.28315092773625,103.817689706645
94,150167,1.28261543638403,103.818552370547
95,150168,1.28308392545022,103.81931340476
96,150169,1.28331722010432,103.818863104657
97,151028,1.28675654367639,103.810121713045
98,151035,1.28769394703234,103.808933490213
99,151037,1.28937446539829,103.810345929145
100,151039,1.2886333428931,103.810015901011
101,151040,1.28863289349484,103.810534586582
102,151047,1.28715147473337,103.811832692492
